importer,product,sector,year,continent,opportunity_label
642,2617,Minerals & Raw Materials,2024,Europe,0
616,4504,"Wood, Paper & Leather",2024,Europe,0
24,6406,Footwear & Headgear,2024,Africa,1
704,5906,Textiles & Clothing,2024,Asia,1
703,9507,Furniture & Misc,2024,Europe,1
724,4410,"Wood, Paper & Leather",2024,Europe,2
360,5003,Textiles & Clothing,2024,Asia,1
784,7009,"Stone, Glass & Ceramics",2024,Asia,1
276,5306,Textiles & Clothing,2024,Europe,0
288,4902,"Wood, Paper & Leather",2024,Africa,1
76,9031,Instruments & Optics,2024,America,2
858,8446,Machinery & Equipment,2024,America,0
586,8543,Machinery & Equipment,2024,Asia,0
834,2106,Agriculture & Food,2024,Africa,2
152,8526,Machinery & Equipment,2024,America,2
400,3926,Plastics & Rubber,2024,Asia,2
398,5210,Textiles & Clothing,2024,Asia,0
152,2917,Chemicals,2024,America,0
203,5105,Textiles & Clothing,2024,Europe,1
384,5508,Textiles & Clothing,2024,Africa,1
642,7313,Metals & Metal Products,2024,Europe,0
31,9106,Instruments & Optics,2024,Asia,1
410,4903,"Wood, Paper & Leather",2024,Asia,0
56,8427,Machinery & Equipment,2024,Europe,2
320,2710,Energy & Hydrocarbons,2024,America,2
208,5004,Textiles & Clothing,2024,Europe,1
76,6117,Textiles & Clothing,2024,America,1
616,9617,Furniture & Misc,2024,Europe,1
191,8802,Transport,2024,Europe,2
512,4602,"Wood, Paper & Leather",2024,Asia,0
392,8481,Machinery & Equipment,2024,Asia,2
276,9613,Furniture & Misc,2024,Europe,0
218,5303,Textiles & Clothing,2024,America,1
682,1521,Agriculture & Food,2024,Asia,1
724,6404,Footwear & Headgear,2024,Europe,2
528,3502,Chemicals,2024,Europe,1
600,8603,Transport,2024,America,1
276,3301,Chemicals,2024,Europe,0
600,1806,Agriculture & Food,2024,America,2
834,8433,Machinery & Equipment,2024,Africa,2
780,806,Agriculture & Food,2024,America,2
380,3917,Plastics & Rubber,2024,Europe,2
704,8212,Metals & Metal Products,2024,Asia,0
32,2832,Chemicals,2024,America,1
591,9209,Instruments & Optics,2024,America,1
400,2929,Chemicals,2024,Asia,1
804,2009,Agriculture & Food,2024,Europe,1
368,807,Agriculture & Food,2024,Asia,0
643,2525,Minerals & Raw Materials,2024,Asia,1
470,3826,Chemicals,2024,Europe,2
246,4010,Plastics & Rubber,2024,Europe,0
70,7203,Metals & Metal Products,2024,Europe,1
458,8416,Machinery & Equipment,2024,Asia,0
76,7317,Metals & Metal Products,2024,America,1
834,8425,Machinery & Equipment,2024,Africa,1
604,5006,Textiles & Clothing,2024,America,1
860,7601,Metals & Metal Products,2024,Asia,2
784,5102,Textiles & Clothing,2024,Asia,0
682,2101,Agriculture & Food,2024,Asia,2
688,1506,Agriculture & Food,2024,Unknown,1
484,5516,Textiles & Clothing,2024,America,1
340,3102,Chemicals,2024,America,2
233,8411,Machinery & Equipment,2024,Europe,0
804,812,Agriculture & Food,2024,Europe,1
764,7003,"Stone, Glass & Ceramics",2024,Asia,1
208,7209,Metals & Metal Products,2024,Europe,2
31,7502,Metals & Metal Products,2024,Asia,2
682,9307,Arms & Ammunition,2024,Asia,0
251,6303,Textiles & Clothing,2024,Europe,0
31,4809,"Wood, Paper & Leather",2024,Asia,1
116,2939,Chemicals,2024,Asia,1
170,9601,Furniture & Misc,2024,America,1
554,5002,Textiles & Clothing,2024,Pacific,1
804,905,Agriculture & Food,2024,Europe,0
704,2811,Chemicals,2024,Asia,1
300,7014,"Stone, Glass & Ceramics",2024,Europe,1
504,208,Agriculture & Food,2024,Africa,1
40,8463,Machinery & Equipment,2024,Europe,1
634,6213,Textiles & Clothing,2024,Asia,1
31,3810,Chemicals,2024,Asia,1
144,3815,Chemicals,2024,Asia,0
276,409,Agriculture & Food,2024,Europe,0
566,7411,Metals & Metal Products,2024,Africa,1
616,3905,Plastics & Rubber,2024,Europe,0
364,8528,Machinery & Equipment,2024,Asia,0
591,4419,"Wood, Paper & Leather",2024,America,0
31,6809,"Stone, Glass & Ceramics",2024,Asia,1
643,6804,"Stone, Glass & Ceramics",2024,Asia,0
788,2940,Chemicals,2024,Africa,1
616,7006,"Stone, Glass & Ceramics",2024,Europe,0
703,8419,Machinery & Equipment,2024,Europe,1
458,6201,Textiles & Clothing,2024,Asia,2
504,2509,Minerals & Raw Materials,2024,Africa,1
218,2525,Minerals & Raw Materials,2024,America,1
604,1006,Agriculture & Food,2024,America,2
400,7405,Metals & Metal Products,2024,Asia,1
404,8210,Metals & Metal Products,2024,Africa,1
702,5301,Textiles & Clothing,2024,Asia,1
288,6702,Footwear & Headgear,2024,Africa,1
528,5308,Textiles & Clothing,2024,Europe,0
398,9604,Furniture & Misc,2024,Asia,1
398,2309,Agriculture & Food,2024,Asia,2
410,8506,Machinery & Equipment,2024,Asia,1
586,3801,Chemicals,2024,Asia,1
400,6802,"Stone, Glass & Ceramics",2024,Asia,0
818,8516,Machinery & Equipment,2024,Africa,1
792,6813,"Stone, Glass & Ceramics",2024,Europe,1
504,8111,Metals & Metal Products,2024,Africa,1
591,102,Agriculture & Food,2024,America,0
360,4102,"Wood, Paper & Leather",2024,Asia,0
792,2906,Chemicals,2024,Europe,1
50,8207,Metals & Metal Products,2024,Asia,2
604,601,Agriculture & Food,2024,America,1
112,3707,Chemicals,2024,Europe,0
434,4008,Plastics & Rubber,2024,Africa,1
757,9021,Instruments & Optics,2024,Europe,2
233,4102,"Wood, Paper & Leather",2024,Europe,1
32,105,Agriculture & Food,2024,America,1
251,710,Agriculture & Food,2024,Europe,1
634,906,Agriculture & Food,2024,Asia,0
724,7508,Metals & Metal Products,2024,Europe,1
398,3911,Plastics & Rubber,2024,Asia,1
398,2711,Energy & Hydrocarbons,2024,Asia,2
364,2505,Minerals & Raw Materials,2024,Asia,0
757,7615,Metals & Metal Products,2024,Europe,0
188,6101,Textiles & Clothing,2024,America,1
422,3917,Plastics & Rubber,2024,Asia,2
860,8470,Machinery & Equipment,2024,Asia,0
780,2530,Minerals & Raw Materials,2024,America,1
780,3208,Chemicals,2024,America,2
36,8306,Metals & Metal Products,2024,Pacific,1
344,2616,Minerals & Raw Materials,2024,Asia,2
554,3801,Chemicals,2024,Pacific,1
48,4907,"Wood, Paper & Leather",2024,Asia,1
31,9603,Furniture & Misc,2024,Asia,2
643,814,Agriculture & Food,2024,Asia,1
604,8403,Machinery & Equipment,2024,America,1
858,8503,Machinery & Equipment,2024,America,2
70,2905,Chemicals,2024,Europe,2
784,7317,Metals & Metal Products,2024,Asia,1
458,3214,Chemicals,2024,Asia,2
504,7407,Metals & Metal Products,2024,Africa,1
100,2936,Chemicals,2024,Europe,1
604,8714,Transport,2024,America,0
579,1213,Agriculture & Food,2024,Europe,1
554,8447,Machinery & Equipment,2024,Pacific,1
410,1502,Agriculture & Food,2024,Asia,0
203,6203,Textiles & Clothing,2024,Europe,2
634,5609,Textiles & Clothing,2024,Asia,0
392,6114,Textiles & Clothing,2024,Asia,0
188,5516,Textiles & Clothing,2024,America,1
788,1107,Agriculture & Food,2024,Africa,1
251,6911,"Stone, Glass & Ceramics",2024,Europe,1
724,9613,Furniture & Misc,2024,Europe,1
152,6217,Textiles & Clothing,2024,America,1
36,9209,Instruments & Optics,2024,Pacific,1
428,2517,Minerals & Raw Materials,2024,Europe,1
340,303,Agriculture & Food,2024,America,2
31,2509,Minerals & Raw Materials,2024,Asia,0
579,6112,Textiles & Clothing,2024,Europe,1
76,6909,"Stone, Glass & Ceramics",2024,America,1
792,1103,Agriculture & Food,2024,Europe,1
434,4704,"Wood, Paper & Leather",2024,Africa,1
604,3926,Plastics & Rubber,2024,America,2
251,9112,Instruments & Optics,2024,Europe,1
699,6703,Footwear & Headgear,2024,Asia,1
780,5809,Textiles & Clothing,2024,America,1
752,2834,Chemicals,2024,Europe,1
512,9706,Arts & Antiques,2024,Asia,1
208,4804,"Wood, Paper & Leather",2024,Europe,0
528,9603,Furniture & Misc,2024,Europe,2
48,2304,Agriculture & Food,2024,Asia,2
276,2605,Minerals & Raw Materials,2024,Europe,1
384,2849,Chemicals,2024,Africa,1
156,8482,Machinery & Equipment,2024,Asia,0
434,2933,Chemicals,2024,Africa,2
364,8101,Metals & Metal Products,2024,Asia,0
862,1508,Agriculture & Food,2024,America,1
608,8441,Machinery & Equipment,2024,Asia,1
826,8452,Machinery & Equipment,2024,Europe,0
703,3401,Chemicals,2024,Europe,2
860,1214,Agriculture & Food,2024,Asia,1
784,5605,Textiles & Clothing,2024,Asia,1
410,6213,Textiles & Clothing,2024,Asia,1
703,1605,Agriculture & Food,2024,Europe,1
320,1204,Agriculture & Food,2024,America,0
340,905,Agriculture & Food,2024,America,1
504,9103,Instruments & Optics,2024,Africa,1
152,7314,Metals & Metal Products,2024,America,0
124,4812,"Wood, Paper & Leather",2024,America,0
804,8486,Machinery & Equipment,2024,Europe,2
604,711,Agriculture & Food,2024,America,1
400,8107,Metals & Metal Products,2024,Asia,1
620,6201,Textiles & Clothing,2024,Europe,2
24,202,Agriculture & Food,2024,Africa,2
894,6905,"Stone, Glass & Ceramics",2024,Africa,1
894,8538,Machinery & Equipment,2024,Africa,2
634,702,Agriculture & Food,2024,Asia,0
442,8461,Machinery & Equipment,2024,Europe,0
702,2835,Chemicals,2024,Asia,1
894,5802,Textiles & Clothing,2024,Africa,1
380,1802,Agriculture & Food,2024,Europe,1
214,8480,Machinery & Equipment,2024,America,2
858,4801,"Wood, Paper & Leather",2024,America,1
591,7006,"Stone, Glass & Ceramics",2024,America,1
100,2301,Agriculture & Food,2024,Europe,1
834,2841,Chemicals,2024,Africa,1
554,5305,Textiles & Clothing,2024,Pacific,1
688,3506,Chemicals,2024,Unknown,2
392,4404,"Wood, Paper & Leather",2024,Asia,0
156,507,Agriculture & Food,2024,Asia,1
124,2907,Chemicals,2024,America,1
156,808,Agriculture & Food,2024,Asia,1
591,6106,Textiles & Clothing,2024,America,1
170,2825,Chemicals,2024,America,1
620,7211,Metals & Metal Products,2024,Europe,1
112,4106,"Wood, Paper & Leather",2024,Europe,0
703,8505,Machinery & Equipment,2024,Europe,1
440,8902,Transport,2024,Europe,1
764,2512,Minerals & Raw Materials,2024,Asia,1
364,5112,Textiles & Clothing,2024,Asia,0
858,1504,Agriculture & Food,2024,America,1
208,8714,Transport,2024,Europe,0
818,2929,Chemicals,2024,Africa,0
724,5809,Textiles & Clothing,2024,Europe,1
458,3301,Chemicals,2024,Asia,0
620,8510,Machinery & Equipment,2024,Europe,1
688,1901,Agriculture & Food,2024,Unknown,2
470,9506,Furniture & Misc,2024,Europe,2
144,3201,Chemicals,2024,Asia,0
818,1802,Agriculture & Food,2024,Africa,1
579,7306,Metals & Metal Products,2024,Europe,2
757,1602,Agriculture & Food,2024,Europe,2
702,3406,Chemicals,2024,Asia,1
442,203,Agriculture & Food,2024,Europe,2
862,5310,Textiles & Clothing,2024,America,1
392,8601,Transport,2024,Asia,1
458,4201,"Wood, Paper & Leather",2024,Asia,1
894,7219,Metals & Metal Products,2024,Africa,2
40,8456,Machinery & Equipment,2024,Europe,0
834,3908,Plastics & Rubber,2024,Africa,2
554,5606,Textiles & Clothing,2024,Pacific,0
100,2502,Minerals & Raw Materials,2024,Europe,1
860,2307,Agriculture & Food,2024,Asia,1
792,5603,Textiles & Clothing,2024,Europe,1
591,9105,Instruments & Optics,2024,America,0
368,7016,"Stone, Glass & Ceramics",2024,Asia,1
834,7224,Metals & Metal Products,2024,Africa,1
440,5908,Textiles & Clothing,2024,Europe,1
152,8510,Machinery & Equipment,2024,America,0
705,5516,Textiles & Clothing,2024,Europe,1
699,3807,Chemicals,2024,Asia,1
214,2309,Agriculture & Food,2024,America,2
410,5209,Textiles & Clothing,2024,Asia,1
788,4409,"Wood, Paper & Leather",2024,Africa,0
156,6401,Footwear & Headgear,2024,Asia,0
724,409,Agriculture & Food,2024,Europe,0
440,3406,Chemicals,2024,Europe,1
32,1007,Agriculture & Food,2024,America,1
586,9307,Arms & Ammunition,2024,Asia,0
440,9202,Instruments & Optics,2024,Europe,0
100,806,Agriculture & Food,2024,Europe,2
364,1513,Agriculture & Food,2024,Asia,0
360,9304,Arms & Ammunition,2024,Asia,1
414,2811,Chemicals,2024,Asia,0
414,4402,"Wood, Paper & Leather",2024,Asia,0
752,8701,Transport,2024,Europe,1
752,4812,"Wood, Paper & Leather",2024,Europe,1
860,8430,Machinery & Equipment,2024,Asia,1
364,7314,Metals & Metal Products,2024,Asia,1
470,8214,Metals & Metal Products,2024,Europe,1
320,8304,Metals & Metal Products,2024,America,1
591,3214,Chemicals,2024,America,0
704,7409,Metals & Metal Products,2024,Asia,1
188,8439,Machinery & Equipment,2024,America,1
124,2104,Agriculture & Food,2024,America,1
372,1903,Agriculture & Food,2024,Europe,1
360,8204,Metals & Metal Products,2024,Asia,1
528,6911,"Stone, Glass & Ceramics",2024,Europe,1
380,2942,Chemicals,2024,Europe,0
251,8473,Machinery & Equipment,2024,Europe,0
784,2512,Minerals & Raw Materials,2024,Asia,1
440,9012,Instruments & Optics,2024,Europe,1
100,5908,Textiles & Clothing,2024,Europe,1
400,902,Agriculture & Food,2024,Asia,1
764,1512,Agriculture & Food,2024,Asia,0
682,9028,Instruments & Optics,2024,Asia,1
470,1903,Agriculture & Food,2024,Europe,1
392,7016,"Stone, Glass & Ceramics",2024,Asia,1
56,9106,Instruments & Optics,2024,Europe,0
104,402,Agriculture & Food,2024,Asia,0
780,2517,Minerals & Raw Materials,2024,America,1
233,5401,Textiles & Clothing,2024,Europe,0
218,6212,Textiles & Clothing,2024,America,2
634,9021,Instruments & Optics,2024,Asia,2
842,4818,"Wood, Paper & Leather",2024,America,2
826,706,Agriculture & Food,2024,Europe,1
586,5506,Textiles & Clothing,2024,Asia,0
400,2842,Chemicals,2024,Asia,1
788,1904,Agriculture & Food,2024,Africa,1
788,8801,Transport,2024,Africa,1
784,8519,Machinery & Equipment,2024,Asia,1
203,5908,Textiles & Clothing,2024,Europe,0
56,3702,Chemicals,2024,Europe,0
470,710,Agriculture & Food,2024,Europe,1
643,6403,Footwear & Headgear,2024,Asia,1
400,804,Agriculture & Food,2024,Asia,2
233,8713,Transport,2024,Europe,1
818,2205,Agriculture & Food,2024,Africa,0
31,908,Agriculture & Food,2024,Asia,0
340,5602,Textiles & Clothing,2024,America,1
682,1101,Agriculture & Food,2024,Asia,0
40,9206,Instruments & Optics,2024,Europe,1
70,4114,"Wood, Paper & Leather",2024,Europe,1
368,9701,Arts & Antiques,2024,Asia,2
703,7020,"Stone, Glass & Ceramics",2024,Europe,0
24,6114,Textiles & Clothing,2024,Africa,1
440,6805,"Stone, Glass & Ceramics",2024,Europe,1
180,8208,Metals & Metal Products,2024,Africa,1
428,9503,Furniture & Misc,2024,Europe,1
251,2708,Energy & Hydrocarbons,2024,Europe,1
372,6402,Footwear & Headgear,2024,Europe,2
208,4503,"Wood, Paper & Leather",2024,Europe,1
704,7214,Metals & Metal Products,2024,Asia,2
842,3506,Chemicals,2024,America,2
860,2711,Energy & Hydrocarbons,2024,Asia,2
440,1703,Agriculture & Food,2024,Europe,0
251,1105,Agriculture & Food,2024,Europe,1
860,4911,"Wood, Paper & Leather",2024,Asia,2
634,2503,Minerals & Raw Materials,2024,Asia,1
32,7220,Metals & Metal Products,2024,America,1
404,9507,Furniture & Misc,2024,Africa,0
757,4105,"Wood, Paper & Leather",2024,Europe,0
152,6806,"Stone, Glass & Ceramics",2024,America,1
702,8509,Machinery & Equipment,2024,Asia,0
180,6904,"Stone, Glass & Ceramics",2024,Africa,1
757,8507,Machinery & Equipment,2024,Europe,2
512,8211,Metals & Metal Products,2024,Asia,0
862,6215,Textiles & Clothing,2024,America,1
579,3820,Chemicals,2024,Europe,1
276,2004,Agriculture & Food,2024,Europe,2
591,2508,Minerals & Raw Materials,2024,America,1
643,8609,Transport,2024,Asia,1
100,2007,Agriculture & Food,2024,Europe,1
191,3002,Chemicals,2024,Europe,1
608,9301,Arms & Ammunition,2024,Asia,1
380,7227,Metals & Metal Products,2024,Europe,0
792,8519,Machinery & Equipment,2024,Europe,1
104,3604,Chemicals,2024,Asia,1
124,7220,Metals & Metal Products,2024,America,1
470,7229,Metals & Metal Products,2024,Europe,1
434,9305,Arms & Ammunition,2024,Africa,1
124,6911,"Stone, Glass & Ceramics",2024,America,1
48,5106,Textiles & Clothing,2024,Asia,1
682,5103,Textiles & Clothing,2024,Asia,1
208,7604,Metals & Metal Products,2024,Europe,0
470,4403,"Wood, Paper & Leather",2024,Europe,2
340,9307,Arms & Ammunition,2024,America,1
442,2716,Energy & Hydrocarbons,2024,Europe,2
434,5305,Textiles & Clothing,2024,Africa,1
233,2006,Agriculture & Food,2024,Europe,1
372,703,Agriculture & Food,2024,Europe,1
208,4817,"Wood, Paper & Leather",2024,Europe,1
233,903,Agriculture & Food,2024,Europe,1
348,4005,Plastics & Rubber,2024,Europe,1
818,3605,Chemicals,2024,Africa,0
251,7602,Metals & Metal Products,2024,Europe,2
76,6505,Footwear & Headgear,2024,America,1
364,4403,"Wood, Paper & Leather",2024,Asia,0
440,9207,Instruments & Optics,2024,Europe,1
586,4817,"Wood, Paper & Leather",2024,Asia,0
643,306,Agriculture & Food,2024,Asia,0
442,3815,Chemicals,2024,Europe,0
579,9012,Instruments & Optics,2024,Europe,1
566,6502,Footwear & Headgear,2024,Africa,1
48,3204,Chemicals,2024,Asia,0
566,2509,Minerals & Raw Materials,2024,Africa,0
554,3604,Chemicals,2024,Pacific,1
251,6811,"Stone, Glass & Ceramics",2024,Europe,0
32,2714,Energy & Hydrocarbons,2024,America,1
616,1103,Agriculture & Food,2024,Europe,1
364,2506,Minerals & Raw Materials,2024,Asia,1
834,5201,Textiles & Clothing,2024,Africa,2
32,8505,Machinery & Equipment,2024,America,2
40,302,Agriculture & Food,2024,Europe,2
434,4415,"Wood, Paper & Leather",2024,Africa,1
784,7319,Metals & Metal Products,2024,Asia,1
218,8203,Metals & Metal Products,2024,America,1
862,6308,Textiles & Clothing,2024,America,1
251,2813,Chemicals,2024,Europe,1
434,7206,Metals & Metal Products,2024,Africa,0
704,8462,Machinery & Equipment,2024,Asia,2
579,8481,Machinery & Equipment,2024,Europe,2
152,8465,Machinery & Equipment,2024,America,0
233,5407,Textiles & Clothing,2024,Europe,0
604,9507,Furniture & Misc,2024,America,0
372,8480,Machinery & Equipment,2024,Europe,2
504,9012,Instruments & Optics,2024,Africa,1
410,4016,Plastics & Rubber,2024,Asia,2
442,4812,"Wood, Paper & Leather",2024,Europe,1
170,7504,Metals & Metal Products,2024,America,1
251,1604,Agriculture & Food,2024,Europe,2
218,4412,"Wood, Paper & Leather",2024,America,2
858,2937,Chemicals,2024,America,0
634,801,Agriculture & Food,2024,Asia,1
604,7223,Metals & Metal Products,2024,America,1
360,1211,Agriculture & Food,2024,Asia,0
608,4822,"Wood, Paper & Leather",2024,Asia,1
398,3507,Chemicals,2024,Asia,1
600,701,Agriculture & Food,2024,America,1
442,2909,Chemicals,2024,Europe,2
620,8429,Machinery & Equipment,2024,Europe,2
404,1805,Agriculture & Food,2024,Africa,1
442,4410,"Wood, Paper & Leather",2024,Europe,2
414,5901,Textiles & Clothing,2024,Asia,1
214,9503,Furniture & Misc,2024,America,2
724,2703,Energy & Hydrocarbons,2024,Europe,1
554,6110,Textiles & Clothing,2024,Pacific,1
170,6910,"Stone, Glass & Ceramics",2024,America,1
688,7315,Metals & Metal Products,2024,Unknown,1
705,5509,Textiles & Clothing,2024,Europe,1
834,4707,"Wood, Paper & Leather",2024,Africa,0
214,9029,Instruments & Optics,2024,America,1
348,3802,Chemicals,2024,Europe,1
608,7312,Metals & Metal Products,2024,Asia,1
340,8430,Machinery & Equipment,2024,America,2
364,8436,Machinery & Equipment,2024,Asia,1
862,5602,Textiles & Clothing,2024,America,1
780,3705,Chemicals,2024,America,1
36,2505,Minerals & Raw Materials,2024,Pacific,1
600,8433,Machinery & Equipment,2024,America,2
528,2845,Chemicals,2024,Europe,1
233,7603,Metals & Metal Products,2024,Europe,0
24,2506,Minerals & Raw Materials,2024,Africa,1
400,8438,Machinery & Equipment,2024,Asia,2
156,7412,Metals & Metal Products,2024,Asia,1
203,9701,Arts & Antiques,2024,Europe,0
428,7502,Metals & Metal Products,2024,Europe,2
586,3913,Plastics & Rubber,2024,Asia,1
400,9202,Instruments & Optics,2024,Asia,0
380,3604,Chemicals,2024,Europe,0
400,5608,Textiles & Clothing,2024,Asia,1
858,4502,"Wood, Paper & Leather",2024,America,1
116,5311,Textiles & Clothing,2024,Asia,1
826,8605,Transport,2024,Europe,1
124,501,Agriculture & Food,2024,America,1
616,3915,Plastics & Rubber,2024,Europe,0
703,9205,Instruments & Optics,2024,Europe,1
400,303,Agriculture & Food,2024,Asia,0
860,1511,Agriculture & Food,2024,Asia,2
616,801,Agriculture & Food,2024,Europe,1
634,8716,Transport,2024,Asia,2
392,7014,"Stone, Glass & Ceramics",2024,Asia,0
579,401,Agriculture & Food,2024,Europe,2
104,3920,Plastics & Rubber,2024,Asia,0
384,8701,Transport,2024,Africa,2
860,8403,Machinery & Equipment,2024,Asia,1
112,8474,Machinery & Equipment,2024,Europe,2
554,8432,Machinery & Equipment,2024,Pacific,0
842,5101,Textiles & Clothing,2024,America,0
368,1505,Agriculture & Food,2024,Asia,1
300,5406,Textiles & Clothing,2024,Europe,1
484,7002,"Stone, Glass & Ceramics",2024,America,1
368,6103,Textiles & Clothing,2024,Asia,2
156,3604,Chemicals,2024,Asia,1
40,8413,Machinery & Equipment,2024,Europe,2
620,7508,Metals & Metal Products,2024,Europe,1
860,5905,Textiles & Clothing,2024,Asia,1
842,6114,Textiles & Clothing,2024,America,0
703,9508,Furniture & Misc,2024,Europe,1
780,6308,Textiles & Clothing,2024,America,1
380,2530,Minerals & Raw Materials,2024,Europe,1
